PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados;TaxaDesempregoRegistadoCurso
Universidade Nova de Lisboa;0900;Instituto Superior de Estatística e Gestão de Informação;0906;Publico;Universitario;Gestão de Informação;9155;Licenciatura;139;8;5,7
Universidade Nova de Lisboa;0900;Faculdade de Direito;0911;Publico;Universitario;Direito;9078;Licenciatura;329;9;2,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Geografia e Planeamento;8183;Licenciatura;115;16;13,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Optometria e Ciências da Visão;8184;Licenciatura;228;12;5,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Design de Produto;8494;Licenciatura;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Administração Pública;9002;Licenciatura;196;27;13,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Arqueologia;9006;Licenciatura;53;10;18,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Bioquímica;9015;Licenciatura;128;3;2,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciência Política;9019;Licenciatura;9;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;255;34;13,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Direito;9078;Licenciatura;422;50;11,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Economia;9081;Licenciatura;249;36;14,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Informática;9119;Licenciatura;401;12;2,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Estudos Portugueses e Lusófonos;9138;Licenciatura;107;18;16,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Filosofia;9139;Licenciatura;66;6;9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Física;9141;Licenciatura;23;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Gestão;9147;Licenciatura;332;55;16,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;História;9181;Licenciatura;90;16;17,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;141;10;7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas e Culturas Orientais;9193;Licenciatura;45;0;0
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas e Literaturas Europeias;9195;Licenciatura;219;18;8,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Matemática;9209;Licenciatura;65;6;9,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Química;9223;Licenciatura;96;15;15,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Relações Internacionais;9229;Licenciatura;252;29;11,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Sociologia;9240;Licenciatura;218;43;19,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Teatro;9243;Licenciatura;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;152;27;17,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Educação;9353;Licenciatura;198;38;19,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;198;40;20,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;178;8;4,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;412;61;14,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia de Materiais;9363;MestradoIntegrado;54;3;5,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia de Polímeros;9364;MestradoIntegrado;74;8;10,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Electrónica Industrial e Computadores;9366;MestradoIntegrado;221;7;3,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;142;11;7,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Têxtil;9371;MestradoIntegrado;15;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;13;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;40;4;10
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências da Computação;9397;Licenciatura;91;5;5,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Design e Marketing de Moda;9499;Licenciatura;92;6;6,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia e Gestão Industrial;9509;MestradoIntegrado;156;13;8,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Psicologia;9555;MestradoIntegrado;342;58;16,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Biologia Aplicada;9688;Licenciatura;177;9;5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Biologia-Geologia;9689;Licenciatura;109;7;6,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Medicina;9813;MestradoIntegrado;258;0;0
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Educação Básica;9853;Licenciatura;283;16;5,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia e Gestão de Sistemas de Informação;G001;MestradoIntegrado;226;29;12,8
Universidade do Porto;1100;Faculdade de Ciências da Nutrição e da Alimentação;1101;Publico;Universitario;Ciências da Nutrição;9554;Licenciatura;338;44;13
Universidade do Porto;1100;Faculdade de Arquitectura;1102;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;537;66;12,2
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;121;6;4,9
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Biologia;9011;Licenciatura;396;29;7,3
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Bioquímica;9015;Licenciatura;184;8;4,3
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Física;9141;Licenciatura;54;0;0
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Geologia;9146;Licenciatura;57;3;5,2
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Matemática;9209;Licenciatura;124;8;6,4
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Química;9223;Licenciatura;212;27;12,7
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;13;;
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Astronomia;9686;Licenciatura;29;;
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciência de Computadores;9696;Licenciatura;73;4;5,4
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciências e Tecnologia do Ambiente;9709;Licenciatura;133;11;8,2
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Engenharia de Redes e Sistemas Informáticos;9812;MestradoIntegrado;69;1;1,4
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciências de Engenharia;9824;Licenciatura;107;18;16,8
Universidade do Porto;1100;Faculdade de Economia;1104;Publico;Universitario;Economia;9081;Licenciatura;935;54;5,7
Universidade do Porto;1100;Faculdade de Economia;1104;Publico;Universitario;Gestão;9147;Licenciatura;501;49;9,7
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;812;66;8,1
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;716;24;3,3
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;499;15;3
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Informática e Computação;9459;MestradoIntegrado;390;6;1,5
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Metalúrgica e de Materiais;9460;MestradoIntegrado;86;4;4,6
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;212;13;6,1
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Bioengenharia;9493;MestradoIntegrado;117;4;3,4
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;137;24;17,5
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Industrial e Gestão;9510;MestradoIntegrado;239;3;1,2
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Ciências de Engenharia - Engenharia de Minas e Geoambiente;9897;Licenciatura;38;3;7,8
Universidade do Porto;1100;Faculdade de Farmácia;1106;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;741;60;8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Arqueologia;9006;Licenciatura;113;15;13,2
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;37;3;8,1
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Portugueses e Lusófonos;9138;Licenciatura;48;6;12,5
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Filosofia;9139;Licenciatura;154;22;14,2
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Geografia;9143;Licenciatura;203;30;14,7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História;9181;Licenciatura;202;26;12,8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História da Arte;9182;Licenciatura;91;12;13,1
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;86;6;6,9
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas e Relações Internacionais;9197;Licenciatura;127;9;7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;249;22;8,8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Sociologia;9240;Licenciatura;163;27;16,5
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciência da Informação;9694;Licenciatura;128;20;15,6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Comunicação: Jornalismo, Assessoria, Multimédia;9701;Licenciatura;295;40;13,5
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Medicina;9813;MestradoIntegrado;965;1;0,1
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Ciências da Educação;9026;Licenciatura;202;31;15,3
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Psicologia;9555;MestradoIntegrado;483;85;17,5
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Ciências do Meio Aquático;9708;Licenciatura;56;5;8,9
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina;9813;MestradoIntegrado;637;0;0
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;204;15;7,3
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;685;57;8,3
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;351;10;2,8
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Criminologia;9066;Licenciatura;110;15;13,6
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Direito;9078;Licenciatura;464;70;15
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;96;16;16,6
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;55;9;16,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;59;6;10,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Enologia;9752;Licenciatura;87;10;11,4
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;138;23;16,6
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;229;50;21,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Economia;9081;Licenciatura;155;34;21,9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Gestão;9147;Licenciatura;164;26;15,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;74;26;35,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;0;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Psicologia;9219;Licenciatura;202;21;10,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Serviço Social;9238;Licenciatura;223;48;21,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Teatro e Artes Performativas;9803;Licenciatura;51;13;25,4
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Educação Básica;9853;Licenciatura;164;14;8,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Comunicação e Multimédia;9052;Licenciatura;138;26;18,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Civil;9089;Licenciatura;117;20;17
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;96;4;4,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Informática;9119;Licenciatura;65;2;3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Mecânica;9123;Licenciatura;52;10;19,2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;46;5;10,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Biomédica;9455;Licenciatura;45;2;4,4
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia de Energias;9744;Licenciatura;73;13;17,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Química Medicinal;8408;Licenciatura;0;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia;9011;Licenciatura;82;8;9,7
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia e Geologia;9012;Licenciatura;34;2;5,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioquímica;9015;Licenciatura;103;5;4,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;53;10;18,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioengenharia;9540;Licenciatura;32;4;12,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciência Alimentar;9693;Licenciatura;95;17;17,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;160;32;20
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Genética e Biotecnologia;9761;Licenciatura;161;5;3,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;207;37;17,8
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Humanidades;8461;Licenciatura;0;;
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências da Informação e da Documentação;9039;Licenciatura;226;4;1,8
