Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Instituto Superior de Ciências Educativas do Douro;4271;Instituto Superior de Ciências Educativas do Douro;4271;Privado;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;16,6;46;12;34;18;28;
Instituto Superior de Ciências Educativas do Douro;4271;Instituto Superior de Ciências Educativas do Douro;4271;Privado;Politecnico;Produção de Conteúdos Interativos e Multimédia;L120;Licenciatura 1.º ciclo;15,1;112;23;89;106;6;
Instituto Superior de Ciências da Administração;4275;Instituto Superior de Ciências da Administração;4275;Privado;Politecnico;Administração e Gestão Pública;8056;Licenciatura 1.º ciclo;12,9;95;39;56;93;2;
Instituto Superior de Ciências da Administração;4275;Instituto Superior de Ciências da Administração;4275;Privado;Politecnico;Contabilidade e Administração;9058;Licenciatura 1.º ciclo;;92;14;78;90;2;
Instituto Superior de Ciências da Administração;4275;Instituto Superior de Ciências da Administração;4275;Privado;Politecnico;Gestão Hoteleira;9173;Licenciatura 1.º ciclo;;193;49;144;187;6;
Instituto Superior de Ciências da Informação e da Administração;4277;Instituto Superior de Ciências da Informação e da Administração;4277;Privado;Politecnico;Proteção Civil;9218;Licenciatura 1.º ciclo;14,8;6;2;4;5;1;
Instituto Superior de Ciências da Informação e da Administração;4277;Instituto Superior de Ciências da Informação e da Administração;4277;Privado;Politecnico;Psicopedagogia;9221;Licenciatura 1.º ciclo;16,6;46;14;32;20;26;
Instituto Superior de Ciências Empresariais e do Turismo;4280;Instituto Superior de Ciências Empresariais e do Turismo;4280;Privado;Politecnico;Marketing e Publicidade;9206;Licenciatura 1.º ciclo;16,2;32;9;23;26;6;
Instituto Superior de Ciências Empresariais e do Turismo;4280;Instituto Superior de Ciências Empresariais e do Turismo;4280;Privado;Politecnico;Solicitadoria;9242;Licenciatura 1.º ciclo;;5;3;2;5;0;
Instituto Superior de Ciências Empresariais e do Turismo;4280;Instituto Superior de Ciências Empresariais e do Turismo;4280;Privado;Politecnico;Turismo;9254;Licenciatura 1.º ciclo;17,2;14;6;8;2;12;
Instituto Superior de Ciências Empresariais e do Turismo;4280;Instituto Superior de Ciências Empresariais e do Turismo;4280;Privado;Politecnico;Comércio Internacional;9716;Licenciatura 1.º ciclo;17,4;14;12;2;13;1;
Instituto Superior de Entre Douro e Vouga;4283;Instituto Superior de Entre Douro e Vouga;4283;Privado;Politecnico;Contabilidade;9056;Licenciatura 1.º ciclo;15;45;6;39;9;36;
Instituto Superior de Entre Douro e Vouga;4283;Instituto Superior de Entre Douro e Vouga;4283;Privado;Politecnico;Engenharia de Produção Industrial;9097;Licenciatura 1.º ciclo;17,3;;;;;;
Instituto Superior de Entre Douro e Vouga;4283;Instituto Superior de Entre Douro e Vouga;4283;Privado;Politecnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo;16,5;7;2;5;5;2;
Instituto Superior de Entre Douro e Vouga;4283;Instituto Superior de Entre Douro e Vouga;4283;Privado;Politecnico;Marketing, Publicidade e Relações Públicas;9208;Licenciatura 1.º ciclo;16,3;42;2;40;39;3;
Instituto Superior de Entre Douro e Vouga;4283;Instituto Superior de Entre Douro e Vouga;4283;Privado;Politecnico;Solicitadoria;9242;Licenciatura 1.º ciclo;16,9;;;;;;
Instituto Superior D. Dinis;4292;Instituto Superior D. Dinis;4292;Privado;Politecnico;Design;9069;Licenciatura 1.º ciclo;17,5;;;;;;
Instituto Superior D. Dinis;4292;Instituto Superior D. Dinis;4292;Privado;Politecnico;Engenharia de Produção Industrial;9097;Licenciatura 1.º ciclo;17;29;8;21;24;5;
Instituto Superior D. Dinis;4292;Instituto Superior D. Dinis;4292;Privado;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;17,8;20;5;15;20;0;
Instituto Superior D. Dinis;4292;Instituto Superior D. Dinis;4292;Privado;Politecnico;Comunicação e Tecnologias Digitais;L062;Licenciatura 1.º ciclo;17;17;1;16;14;3;
Instituto Superior de Comunicação Empresarial;4295;Instituto Superior de Comunicação Empresarial;4295;Privado;Politecnico;Comunicação Empresarial;9053;Licenciatura 1.º ciclo;;;;;;;
Instituto Superior de Comunicação Empresarial;4295;Instituto Superior de Comunicação Empresarial;4295;Privado;Politecnico;Gestão de Marketing;9156;Licenciatura 1.º ciclo;16;2258;798;1460;2152;106;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Gestão Aeronáutica;8042;Licenciatura 1.º ciclo;17,7;;;;;;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Gestão Autárquica;8181;Licenciatura 1.º ciclo;17,7;;;;;;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Engenharia de Proteção Civil;8397;Licenciatura 1.º ciclo;18,6;;;;;;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Engenharia de Segurança do Trabalho;8468;Licenciatura 1.º ciclo;17,7;;;;;;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Energias Renováveis e Ambiente;8522;Licenciatura 1.º ciclo;;21;3;18;21;0;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Ciências Aeronáuticas;9021;Licenciatura 1.º ciclo;;6;3;3;6;0;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Design e Produção Gráfica;9073;Licenciatura 1.º ciclo;;12;3;9;8;4;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Gestão Hoteleira;9173;Licenciatura 1.º ciclo;13,8;282;62;220;259;23;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;13;144;20;124;134;10;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Óptica e Optometria;L036;Licenciatura 1.º ciclo;14,2;115;31;84;110;5;
ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;ISEC Lisboa - Instituto Superior de Educação e Ciências;4298;Privado;Politecnico;Engenharia da Construção e da Reabilitação;L060;Licenciatura 1.º ciclo;14,7;22;2;20;20;2;
Instituto Superior de Gestão;4300;Instituto Superior de Gestão;4300;Privado;Universitario;Economia;9081;Licenciatura 1.º ciclo;15,9;45;5;40;37;8;
Instituto Superior de Gestão;4300;Instituto Superior de Gestão;4300;Privado;Universitario;Gestão;9147;Licenciatura 1.º ciclo;14,4;943;198;745;911;32;
Instituto Superior de Gestão;4300;Instituto Superior de Gestão;4300;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;;1;1;0;1;0;
Instituto Superior de Gestão;4300;Instituto Superior de Gestão;4300;Privado;Universitario;Marketing;9205;Licenciatura 1.º ciclo;15,3;80;46;34;76;4;
Instituto Superior de Gestão Bancária;4305;Instituto Superior de Gestão Bancária;4305;Privado;Politecnico;Gestão Bancária;9646;Licenciatura 1.º ciclo;16,3;105;79;26;90;15;
Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Privado;Universitario;Gestão;9147;Licenciatura 1.º ciclo;16,4;51;41;10;48;3;
Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;15,9;79;37;42;75;4;
Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Instituto Superior de Estudos Interculturais e Transdisciplinares de Almada;4306;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura 1.º ciclo;16,8;18;5;13;15;3;
Instituto Superior de Estudos Interculturais e Transdisciplinares de Viseu;4308;Instituto Superior de Estudos Interculturais e Transdisciplinares de Viseu;4308;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;14,8;89;76;13;85;4;
Instituto Superior de Estudos Interculturais e Transdisciplinares de Viseu;4308;Instituto Superior de Estudos Interculturais e Transdisciplinares de Viseu;4308;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura 1.º ciclo;14,5;49;3;46;39;10;
Escola Superior de Tecnologia e Gestão Jean Piaget;4309;Escola Superior de Tecnologia e Gestão Jean Piaget;4309;Privado;Politecnico;Engenharia de Petróleos - Refinação;8301;Licenciatura 1.º ciclo;13,2;159;130;29;150;9;
Escola Superior de Tecnologia e Gestão Jean Piaget;4309;Escola Superior de Tecnologia e Gestão Jean Piaget;4309;Privado;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;13,5;663;495;168;586;77;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Fotografia e Cultura Visual;8134;Licenciatura 1.º ciclo;13,3;52;33;19;50;2;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão da Segurança e Protecção Civil;8148;Licenciatura 1.º ciclo;14,4;209;40;169;189;20;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Sistemas de Informação, Web e Multimédia;8286;Licenciatura 1.º ciclo;16,4;74;11;63;72;2;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura 1.º ciclo;16,6;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Design;9069;Licenciatura 1.º ciclo;15,5;936;174;762;853;83;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Direito;9078;Licenciatura 1.º ciclo;16;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Engenharia Informática;9119;Licenciatura 1.º ciclo;17;50;9;41;50;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão;9147;Licenciatura 1.º ciclo;;14;3;11;14;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão de Empresas;9152;Licenciatura 1.º ciclo;17,3;18;5;13;18;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;;4;4;0;4;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão do Desporto;9162;Licenciatura 1.º ciclo;15,6;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão Hoteleira;9173;Licenciatura 1.º ciclo;17,5;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Informática de Gestão;9186;Licenciatura 1.º ciclo;17;3;1;2;3;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Marketing;9205;Licenciatura 1.º ciclo;15,7;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Marketing e Publicidade;9206;Licenciatura 1.º ciclo;15;;;;;;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Marketing, Publicidade e Relações Públicas;9208;Licenciatura 1.º ciclo;16,6;166;43;123;85;81;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;15;212;33;179;186;26;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Secretariado e Comunicação Empresarial;9235;Licenciatura 1.º ciclo;16,6;9;7;2;9;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Turismo;9254;Licenciatura 1.º ciclo;16,7;7;3;4;7;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão da Banca e Mercados Financeiros;L022;Licenciatura 1.º ciclo;16,5;60;11;49;41;19;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Desenvolvimento de Jogos e de Aplicações;L044;Licenciatura 1.º ciclo;16,5;5;0;5;4;1;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Gestão do Turismo e da Hospitalidade;L061;Licenciatura 1.º ciclo;17,3;17;11;6;16;1;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Ciências do Desporto e da Atividade Física;L076;Licenciatura 1.º ciclo;;14;8;6;14;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Design Global;L125;Licenciatura 1.º ciclo;18;2;0;2;2;0;
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitario;Tecnologias Criativas;L183;Licenciatura 1.º ciclo;;3;1;2;3;0;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Engenharia da Segurança do Trabalho;8187;Licenciatura 1.º ciclo;16;8;0;8;8;0;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;;5;2;3;4;1;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Gestão Turística;9177;Licenciatura 1.º ciclo;16,7;23;11;12;19;4;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Informática de Gestão;9186;Licenciatura 1.º ciclo;15,5;20;11;9;16;4;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Gestão Comercial;L021;Licenciatura 1.º ciclo;16;1;0;1;1;0;
ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;ISLA - Instituto Superior de Gestão e Administração de Santarém;4352;Privado;Politecnico;Gestão de Processos e Operações Empresariais;L046;Licenciatura 1.º ciclo;;2;0;2;1;1;
ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;Privado;Politecnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo;16,2;62;31;31;52;10;
ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;Privado;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;12,9;141;91;50;137;4;
ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;ISLA - Instituto Superior de Gestão e Administração de Leiria;4354;Privado;Politecnico;Gestão Comercial;L021;Licenciatura 1.º ciclo;13,2;280;171;109;273;7;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura 1.º ciclo;15,9;11;3;8;10;1;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Criminologia;9066;Licenciatura 1.º ciclo;16;4;1;3;4;0;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Gestão de Empresas;9152;Licenciatura 1.º ciclo;16;9;5;4;9;0;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Gestão de Marketing;9156;Licenciatura 1.º ciclo;;27;15;12;22;5;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;;14;8;6;10;4;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Gestão do Desporto;9162;Licenciatura 1.º ciclo;14,1;11;5;6;10;1;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Informática;9185;Licenciatura 1.º ciclo;15;;;;;;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;15,1;35;24;11;30;5;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Relações Públicas;9230;Licenciatura 1.º ciclo;15,1;6;3;3;6;0;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Tecnologias de Comunicação Multimédia;9249;Licenciatura 1.º ciclo;17;7;3;4;6;1;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Turismo;9254;Licenciatura 1.º ciclo;15,9;43;10;33;33;10;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura 1.º ciclo;13,7;61;25;36;57;4;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Arte Multimédia;9904;Licenciatura 1.º ciclo;12,5;77;54;23;71;6;
Instituto Universitário da Maia - ISMAI;4358;Instituto Universitário da Maia - ISMAI;4358;Privado;Universitario;Energias Renováveis;9934;Licenciatura 1.º ciclo;13,4;145;50;95;140;5;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Design de Comunicação;9070;Licenciatura 1.º ciclo;13,4;231;138;93;217;14;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Direito;9078;Licenciatura 1.º ciclo;13,6;166;44;122;151;15;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Engenharia Informática;9119;Licenciatura 1.º ciclo;12,7;94;46;48;87;7;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Gestão de Empresas;9152;Licenciatura 1.º ciclo;12,7;122;54;68;118;4;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;15,9;20;10;10;18;2;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;15,2;167;96;71;153;14;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Arquitectura;9257;Mestrado Integrado;15,8;101;30;71;89;12;
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura 1.º ciclo;17;4;2;2;4;0;
Instituto Superior de Paços de Brandão;4380;Instituto Superior de Paços de Brandão;4380;Privado;Politecnico;Contabilidade e Gestão;9062;Licenciatura 1.º ciclo;17,2;17;10;7;0;17;
Instituto Superior de Paços de Brandão;4380;Instituto Superior de Paços de Brandão;4380;Privado;Politecnico;Marketing, Publicidade e Relações Públicas;9208;Licenciatura 1.º ciclo;;56;33;23;36;20;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Contabilidade;9056;Licenciatura 1.º ciclo;;6;2;4;3;3;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Engenharia Electrónica e de Automação;9106;Licenciatura 1.º ciclo;17;20;4;16;12;8;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;14,4;54;18;36;32;22;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;15,7;7;2;5;2;5;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Gestão;9147;Licenciatura 1.º ciclo;14,3;86;43;43;54;32;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politecnico;Engenharia de Energias Renováveis;9910;Licenciatura 1.º ciclo;14,3;27;6;21;25;2;
Instituto Superior Politécnico Gaya;4440;Escola Superior de Desenvolvimento Social e Comunitário;4441;Privado;Politecnico;Turismo;9254;Licenciatura 1.º ciclo;15;101;46;55;61;40;
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitario;Biologia;9011;Licenciatura 1.º ciclo;15,5;28;4;24;27;1;
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitario;Psicologia;9555;Mestrado Integrado;15,6;37;7;30;33;4;
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitario;Bioinformática;9687;Licenciatura 1.º ciclo;15,5;60;42;18;46;14;
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitario;Educação Básica;9853;Licenciatura 1.º ciclo;13,6;177;10;167;166;11;
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitario;Desenvolvimento Comunitário;9900;Licenciatura 1.º ciclo;12,4;175;87;88;165;10;
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;12,6;96;23;73;92;4;
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politecnico;Fisioterapia;9504;Licenciatura 1.º ciclo;13,1;384;140;244;361;23;
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politecnico;Prótese Dentária;9791;Licenciatura 1.º ciclo;;;;;;;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Comunicação Empresarial;9053;Licenciatura 1.º ciclo;12,8;184;95;89;164;20;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Design de Comunicação;9070;Licenciatura 1.º ciclo;13,1;252;111;141;218;34;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Gestão;9147;Licenciatura 1.º ciclo;12,6;337;138;199;309;28;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;12,8;130;72;58;118;12;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Informática;9185;Licenciatura 1.º ciclo;13,6;246;71;175;219;27;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Jornalismo;9191;Licenciatura 1.º ciclo;;132;49;83;116;16;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Multimédia;9213;Licenciatura 1.º ciclo;13,4;363;137;226;293;70;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Psicologia;9219;Licenciatura 1.º ciclo;14,1;265;24;241;234;31;
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitario;Serviço Social;9238;Licenciatura 1.º ciclo;13,2;200;66;134;183;17;
Instituto Superior de Serviço Social do Porto;4520;Instituto Superior de Serviço Social do Porto;4520;Privado;Universitario;Serviço Social;9238;Licenciatura 1.º ciclo;15,4;84;60;24;30;54;
Instituto Superior de Serviço Social do Porto;4520;Instituto Superior de Serviço Social do Porto;4520;Privado;Universitario;Gerontologia Social;9668;Licenciatura 1.º ciclo;15,1;71;31;40;42;29;
Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Privado;Politecnico;Engenharia Multimédia;9124;Licenciatura 1.º ciclo;15,5;13;5;8;5;8;
Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Privado;Politecnico;Informática;9185;Licenciatura 1.º ciclo;13,6;165;64;101;151;14;
Instituto Superior de Tecnologias Avançadas de Lisboa (Porto);4531;Instituto Superior de Tecnologias Avançadas de Lisboa (Porto);4531;Privado;Politecnico;Engenharia Multimédia;9124;Licenciatura 1.º ciclo;15;8;0;8;7;1;
Instituto Superior de Tecnologias Avançadas de Lisboa (Porto);4531;Instituto Superior de Tecnologias Avançadas de Lisboa (Porto);4531;Privado;Politecnico;Informática;9185;Licenciatura 1.º ciclo;15,7;24;4;20;15;9;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politecnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo;15,5;48;13;35;38;10;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;15,1;47;27;20;18;29;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politecnico;Turismo;9254;Licenciatura 1.º ciclo;15,7;73;27;46;40;33;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politecnico;Engenharia da Segurança do Trabalho;8187;Licenciatura 1.º ciclo;16,8;37;19;18;27;10;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politecnico;Comunicação e Tecnologia Digital;8513;Licenciatura 1.º ciclo;14,5;44;23;21;30;14;
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politecnico;Sistemas Multimédia;L013;Licenciatura 1.º ciclo;14,2;42;12;30;37;5;
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politecnico;Solicitadoria;9242;Licenciatura 1.º ciclo;15,1;68;51;17;45;23;
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politecnico;Treino Desportivo;9808;Licenciatura 1.º ciclo;14,5;133;63;70;125;8;
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politecnico;Desporto, Condição Física e Bem-Estar;L174;Licenciatura 1.º ciclo;15,3;3;0;3;3;0;
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politecnico;Contabilidade;9056;Licenciatura 1.º ciclo;14,8;43;32;11;32;11;
