Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Lamego;3186;Publico;Politecnico;Gestão Turística, Cultural e Patrimonial;9179;Licenciatura;13,6;68;42;26;67;1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Lamego;3186;Publico;Politecnico;Serviço Social;9238;Licenciatura;13,7;91;6;85;90;1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Lamego;3186;Publico;Politecnico;Secretariado de Administração (regime nocturno);9800;Licenciatura;13;51;17;34;51;0
Instituto Politécnico de Viseu;3180;Escola Superior de Saúde de Viseu;7085;Publico;Politecnico;Enfermagem;9500;Licenciatura;15;295;64;231;286;9
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Contabilidade;9056;Licenciatura;;21;5;16;18;3
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;12,5;176;91;85;168;8
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão de Recursos Humanos e Comportamento Organizacional;9640;Licenciatura;13;92;25;67;88;4
Instituto Politécnico de Tomar;3240;Escola Superior de Gestão de Tomar;3241;Publico;Politecnico;Gestão Turística e Cultural;9641;Licenciatura;13,7;79;28;51;76;3
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;12,3;59;46;13;52;7
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;12,7;83;79;4;77;6
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;12,8;166;153;13;162;4
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Engenharia Química e Bioquímica;9184;Licenciatura;13,8;35;15;20;30;5
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Conservação e Restauro;9380;Licenciatura;12,7;104;25;79;100;4
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Design e Tecnologia das Artes Gráficas;9644;Licenciatura;13,3;89;37;52;82;7
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Tomar;3242;Publico;Politecnico;Fotografia;9645;Licenciatura;13,2;84;27;57;82;2
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Comunicação Social;9054;Licenciatura;13,2;85;28;57;79;6
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;12,7;80;76;4;77;3
Instituto Politécnico de Tomar;3240;Escola Superior de Tecnologia de Abrantes;3243;Publico;Politecnico;Vídeo e Cinema Documental;9932;Licenciatura;14;45;21;24;42;3
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Direcção de Orquestra;9732;Licenciatura;14,5;8;6;2;8;0
Academia Nacional Superior de Orquestra;4002;Academia Nacional Superior de Orquestra;4002;Privado;Politecnico;Instrumentista de Orquestra;9771;Licenciatura;15,1;89;46;43;88;1
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Canto Teatral;9017;Licenciatura;17,7;14;4;10;14;0
Conservatório Superior de Música de Gaia;4005;Conservatório Superior de Música de Gaia;4005;Privado;Politecnico;Direcção Musical;9077;Licenciatura;;11;11;0;11;0
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;13;137;71;66;119;18
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Plásticas e Intermédia;9682;Licenciatura;13,9;26;12;14;20;6
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Artes Visuais - Fotografia;9683;Licenciatura;13,6;63;20;43;60;3
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Cinema e Audiovisual;9713;Licenciatura;14,5;88;56;32;81;7
Escola Superior Artística do Porto;4010;Escola Superior Artística do Porto;4010;Privado;Universitario;Design e Comunicação Multimédia;9728;Licenciatura;13,5;76;22;54;72;4
Escola Superior Artística de Guimarães;4011;Escola Superior Artística de Guimarães;4011;Privado;Politecnico;Artes/BD/Ilustração;9319;Licenciatura;15,3;27;11;16;27;0
Escola Superior Artística de Guimarães;4011;Escola Superior Artística de Guimarães;4011;Privado;Politecnico;Artes/Grafismo Multimédia;9451;Licenciatura;13,9;32;12;20;32;0
Escola Superior de Actividades Imobiliárias;4020;Escola Superior de Actividades Imobiliárias;4020;Privado;Universitario;Gestão Imobiliária;9174;Licenciatura;13,7;77;58;19;74;3
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Artes Plásticas e Multimédia;9347;Licenciatura;16;16;11;5;6;10
Escola Superior Gallaecia;4025;Escola Superior Gallaecia;4025;Privado;Universitario;Arquitectura e Urbanismo;9507;MestradoIntegrado;13,7;131;82;49;44;87
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Turismo e Gestão de Empresas Turísticas;8163;Licenciatura;13,4;90;36;54;79;11
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão e Desenvolvimento de Recursos Humanos;8166;Licenciatura;13,9;50;17;33;35;15
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Electrotécnica de Sistemas de Energia;8277;Licenciatura;13;22;21;1;17;5
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Audiovisual e Multimédia;8313;Licenciatura;13,7;53;34;19;52;1
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;8378;Licenciatura;13,8;41;22;19;28;13
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia de Proteção Civil;8397;Licenciatura;13,7;37;32;5;35;2
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Ciências da Engenharia Aeroespacial;8526;Licenciatura;;8;8;0;8;0
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Design de Comunicação;9070;Licenciatura;14;30;5;25;28;2
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Direito;9078;Licenciatura;12,1;243;88;155;223;20
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;13;11;5;6;10;1
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Engenharia Informática;9119;Licenciatura;12,9;60;52;8;57;3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Gestão;9147;Licenciatura;13,5;184;96;88;147;37
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Psicologia;9219;Licenciatura;13,7;164;18;146;153;11
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Serviço Social;9238;Licenciatura;14,4;39;4;35;36;3
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;12,5;66;37;29;46;20
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;15,3;32;25;7;30;2
Universidade Lusófona do Porto;4032;Universidade Lusófona do Porto;4032;Privado;Universitario;Comunicação Aplicada;L019;Licenciatura;;36;17;19;34;2
Escola Superior de Educadores de Infância Maria Ulrich;4065;Escola Superior de Educadores de Infância Maria Ulrich;4065;Privado;Politecnico;Educação Básica;9853;Licenciatura;14,9;83;2;81;82;1
Escola Superior de Artes Decorativas;4068;Escola Superior de Artes Decorativas;4068;Privado;Politecnico;Conservação e Restauro;9380;Licenciatura;14,9;14;2;12;14;0
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Design;9069;Licenciatura;14;610;173;437;581;29
Escola Superior de Artes e Design;4069;Escola Superior de Artes e Design;4069;Privado;Politecnico;Artes;9679;Licenciatura;14,2;96;53;43;90;6
Escola Superior de Educação Almeida Garrett;4074;Escola Superior de Educação Almeida Garrett;4074;Privado;Politecnico;Educação Básica;9853;Licenciatura;13,8;21;1;20;18;3
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Física e Desporto;9736;Licenciatura;13,2;91;73;18;88;3
Escola Superior de Educação de Fafe;4076;Escola Superior de Educação de Fafe;4076;Privado;Politecnico;Educação Básica;9853;Licenciatura;13,6;33;1;32;28;5
Escola Superior de Educação Jean Piaget de Almada;4077;Escola Superior de Educação Jean Piaget de Almada;4077;Privado;Politecnico;Educação Básica;9853;Licenciatura;14;75;2;73;70;5
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Escola Superior de Educação Jean Piaget de Arcozelo;4078;Privado;Politecnico;Educação Básica;9853;Licenciatura;13,9;15;0;15;15;0
Escola Superior de Educação de João de Deus;4080;Escola Superior de Educação de João de Deus;4080;Privado;Politecnico;Educação Básica;9853;Licenciatura;14,5;79;2;77;78;1
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Social;9084;Licenciatura;14,9;56;4;52;34;22
Escola Superior de Educação de Paula Frassinetti;4085;Escola Superior de Educação de Paula Frassinetti;4085;Privado;Politecnico;Educação Básica;9853;Licenciatura;13,6;212;1;211;203;9
Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;4089;Escola Superior de Enfermagem da Cruz Vermelha Portuguesa de Oliveira de Azeméis;4089;Privado;Politecnico;Enfermagem;9500;Licenciatura;15,3;110;16;94;108;2
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Cardiopneumologia;8137;Licenciatura;14;60;17;43;27;33
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Enfermagem;9500;Licenciatura;15;127;21;106;119;8
Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Escola Superior de Saúde da Cruz Vermelha Portuguesa;4091;Privado;Politecnico;Fisioterapia;9504;Licenciatura;14,8;155;39;116;148;7
Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;4093;Escola Superior de Enfermagem Dr. José Timóteo Montalvão Machado;4093;Privado;Politecnico;Enfermagem;9500;Licenciatura;15;184;59;125;82;102
Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Escola Superior de Enfermagem S. Francisco das Misericórdias;4096;Privado;Politecnico;Enfermagem;9500;Licenciatura;15,7;107;13;94;104;3
Escola Superior de Saúde de Santa Maria;4097;Escola Superior de Saúde de Santa Maria;4097;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,8;242;36;206;235;7
Escola Superior de Enfermagem de S. José de Cluny;4098;Escola Superior de Enfermagem de S. José de Cluny;4098;Privado;Politecnico;Enfermagem;9500;Licenciatura;15,5;139;26;113;139;0
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,4;75;19;56;71;4
Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Escola Superior de Saúde Jean Piaget de Vila Nova de Gaia;4101;Privado;Politecnico;Fisioterapia;9504;Licenciatura;13,6;109;38;71;104;5
Escola Superior de Saúde Jean Piaget de Algarve;4102;Escola Superior de Saúde Jean Piaget de Algarve;4102;Privado;Politecnico;Enfermagem;9500;Licenciatura;15,3;77;21;56;72;5
Escola Superior de Saúde Jean Piaget de Algarve;4102;Escola Superior de Saúde Jean Piaget de Algarve;4102;Privado;Politecnico;Fisioterapia;9504;Licenciatura;13,2;45;19;26;42;3
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,1;64;20;44;54;10
Escola Superior de Saúde Jean Piaget de Viseu;4103;Escola Superior de Saúde Jean Piaget de Viseu;4103;Privado;Politecnico;Fisioterapia;9504;Licenciatura;13,8;108;32;76;98;10
Escola Superior de Saúde Ribeiro Sanches;4104;Escola Superior de Saúde Ribeiro Sanches;4104;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,6;109;20;89;96;13
