Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Desenvolvimento para a Web e Dispositivos Móveis;T044;CTeSP;14,5;57;56;1;55;2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Informática de Gestão;T067;CTeSP;13,8;2;2;0;2;0
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Gestão de Vendas e Marketing;T068;CTeSP;;15;6;9;15;0
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Serviços Jurídicos;T152;CTeSP;14;29;6;23;27;2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Gestão e Negócio de PME;T213;CTeSP;13,7;51;28;23;51;0
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Cibersegurança, Redes e Sistemas Informáticos;T392;CTeSP;;65;64;1;65;0
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão do Turismo;6311;Mestrado 2.º ciclo;16,6;31;4;27;30;1
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão das Actividades Turísticas (regime pós-laboral);8442;Licenciatura 1.º ciclo;;124;52;72;124;0
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão e Administração Hoteleira;9164;Licenciatura 1.º ciclo;14,7;188;71;117;184;4
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão das Actividades Turísticas;9921;Licenciatura 1.º ciclo;;118;37;81;118;0
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão da Restauração e Catering;L131;Licenciatura 1.º ciclo;;88;32;56;87;1
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Direção Hoteleira;M810;Mestrado 2.º ciclo;15,5;73;21;52;71;2
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Turismo e Informação Turística;T057;CTeSP;14,5;48;15;33;46;2
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Serviços de Restauração e Catering;T168;CTeSP;;29;16;13;27;2
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Operações Hoteleiras;T262;CTeSP;14,8;50;15;35;49;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agricultura Sustentável;6347;Mestrado 2.º ciclo;15;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia Alimentar;6784;Mestrado 2.º ciclo;16,1;21;7;14;20;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Engenharia do Ambiente (regime pós-laboral);8099;Licenciatura 1.º ciclo;12;7;4;3;7;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia (regime pós-laboral);8419;Licenciatura 1.º ciclo;12,8;74;51;23;73;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia;9003;Licenciatura 1.º ciclo;12,7;158;132;26;157;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura 1.º ciclo;;4;3;1;4;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Zootecnia;L003;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura 1.º ciclo;14,3;36;17;19;34;2
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Qualidade Alimentar e Nutrição Humana;L080;Licenciatura 1.º ciclo;14,3;8;2;6;8;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia e Gestão Agroindustrial;L169;Licenciatura 1.º ciclo;;2;1;1;2;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Dieta Mediterrânica e Ciência dos Alimentos;L172;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agro-Silvo-Pastorícia Mediterrânica;M750;Mestrado 2.º ciclo;;12;8;4;12;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Viticultura e Enologia;T034;CTeSP;13,5;53;34;19;52;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Análises Laboratoriais;T080;CTeSP;;12;3;9;12;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Mecanização e Tecnologia Agrária;T101;CTeSP;13,9;77;70;7;75;2
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Cuidados Veterinários;T108;CTeSP;14,7;55;15;40;54;1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Zootecnia;T133;CTeSP;14,1;53;31;22;53;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologias de Produção Integrada em Hortofrutícolas;T183;CTeSP;13,7;20;15;5;20;0
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação e Comunicação Multimédia;6354;Mestrado 2.º ciclo;16,5;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Pré-Escolar;6914;Mestrado 2.º ciclo;15,6;19;0;19;18;1
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;Mestrado 2.º ciclo;15,6;50;1;49;50;0
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Ensino do 1.º e do 2.º Ciclo do Ensino Básico;6925;Mestrado 2.º ciclo;16,1;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social;9084;Licenciatura 1.º ciclo;14,9;115;3;112;111;4
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;14,6;98;2;96;95;3
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica (regime pós-laboral);9876;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social (regime pós-laboral);9879;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Ambiental e Turismo da Natureza;L130;Licenciatura 1.º ciclo;;26;12;14;22;4
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Produção Multimédia em Educação;L179;Licenciatura 1.º ciclo;;16;8;8;16;0
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social e Intervenção Comunitária;M029;Mestrado 2.º ciclo;16,2;30;5;25;26;4
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Administração Educacional;M221;Mestrado 2.º ciclo;16,6;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Português e História e Geografia de Portugal no 2.º Ciclo do Ensino Básico;M793;Mestrado 2.º ciclo;;9;1;8;9;0
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Matemática e Ciências Naturais no 2.º Ciclo do Ensino Básico;M814;Mestrado 2.º ciclo;16,4;10;0;10;9;1
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Recursos Digitais em Educação;MA15;Mestrado 2.º ciclo;;16;5;11;13;3
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Acompanhamento de Crianças e Jovens;T079;CTeSP;15,3;34;2;32;31;3
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Design Digital;T209;CTeSP;15;30;17;13;29;1
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Unidades de Saúde;6147;Mestrado 2.º ciclo;;37;6;31;33;4
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Finanças;6395;Mestrado 2.º ciclo;15,6;35;18;17;26;9
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo;13,3;281;134;147;272;9
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática;9185;Licenciatura 1.º ciclo;13;106;95;11;101;5
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura 1.º ciclo;13,2;119;42;77;114;5
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Negócios Internacionais;9785;Licenciatura 1.º ciclo;14;92;40;52;83;9
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade (regime pós-laboral);9872;Licenciatura 1.º ciclo;;1;0;1;1;0
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura 1.º ciclo;13,4;100;62;38;97;3
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática (regime pós-laboral);9998;Licenciatura 1.º ciclo;12;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Organizações de Economia Social;M403;Mestrado 2.º ciclo;16,1;39;21;18;28;11
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Redes e Sistemas Informáticos;T001;CTeSP;;37;35;2;34;3
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Tecnologias Web e Dispositivos Móveis;T020;CTeSP;13,7;11;11;0;11;0
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Tecnologias e Programação de Sistemas de Informação;T024;CTeSP;14,1;42;38;4;40;2
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Apoio à Gestão;T032;CTeSP;14,1;55;18;37;53;2
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade;T120;CTeSP;13,9;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão e Comunicação Comercial;T383;CTeSP;;21;12;9;16;5
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto;6908;Mestrado 2.º ciclo;16,5;28;23;5;26;2
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo (regime pós-laboral);8416;Licenciatura 1.º ciclo;13,8;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto de Natureza e Turismo Activo;9730;Licenciatura 1.º ciclo;14;103;70;33;101;2
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Gestão das Organizações Desportivas;9763;Licenciatura 1.º ciclo;12,8;85;74;11;82;3
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo;9808;Licenciatura 1.º ciclo;13,6;318;294;24;314;4
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Atividade Física e Estilos de Vida Saudáveis;L008;Licenciatura 1.º ciclo;14,2;96;56;40;95;1
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto, Condição Física e Saúde;L034;Licenciatura 1.º ciclo;13,9;267;144;123;262;5
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Actividade Física em Populações Especiais;M219;Mestrado 2.º ciclo;;12;5;7;12;0
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Vendas de Produtos e Serviços do Desporto;T072;CTeSP;14,1;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Surfing no treino e na animação turística;T374;CTeSP;;32;24;8;32;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Pré-Escolar;6914;Mestrado 2.º ciclo;15,4;53;0;53;53;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;Mestrado 2.º ciclo;16;58;1;57;56;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Comunicação Social;9054;Licenciatura 1.º ciclo;13,5;115;31;84;107;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Desporto;9563;Licenciatura 1.º ciclo;13,3;117;96;21;115;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Animação e Intervenção Sociocultural;9631;Licenciatura 1.º ciclo;14,1;98;18;80;96;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Tradução e Interpretação de Língua Gestual Portuguesa;9633;Licenciatura 1.º ciclo;15;51;8;43;51;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;14,2;143;1;142;140;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Serviço Familiar e Comunitário;T073;CTeSP;14,6;36;2;34;32;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Produção Audiovisual;T172;CTeSP;14,9;37;22;15;36;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Desportos de Natureza;T332;CTeSP;;49;38;11;48;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;6091;Mestrado 2.º ciclo;15;31;27;4;27;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia de Software;6295;Mestrado 2.º ciclo;;21;21;0;18;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia da Produção;6356;Mestrado 2.º ciclo;15,5;66;53;13;61;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias de Energia;8515;Licenciatura 1.º ciclo;13,5;67;64;3;66;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia de Automação, Controlo e Instrumentação;9092;Licenciatura 1.º ciclo;13,3;137;126;11;114;23
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura 1.º ciclo;13,2;154;143;11;146;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;13,5;385;348;37;365;20
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;13,3;206;195;11;195;11
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia e Gestão Industrial (regime nocturno);9862;Licenciatura 1.º ciclo;13,4;158;135;23;153;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura 1.º ciclo;13,3;146;56;90;136;10
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias do Ambiente e do Mar;L124;Licenciatura 1.º ciclo;;62;35;27;58;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Informática de Gestão;M050;Mestrado 2.º ciclo;13,8;4;3;1;4;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Redes e Sistemas Informáticos;T001;CTeSP;14,3;20;19;1;20;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias e Programação de Sistemas de Informação;T024;CTeSP;14,8;161;150;11;157;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Manutenção Industrial;T066;CTeSP;14,1;39;38;1;37;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia e Gestão Automóvel;T134;CTeSP;14,6;37;37;0;37;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Produção Aeronáutica;T149;CTeSP;14,6;41;38;3;34;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Gestão do Ambiente e Segurança;T185;CTeSP;14,4;3;1;2;2;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Programação Web, Dispositivos e Aplicações Móveis;T189;CTeSP;14,2;38;36;2;37;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Automação, Robótica e Controlo Industrial;T206;CTeSP;14,1;91;90;1;89;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Sistemas Eletrónicos e Computadores;T221;CTeSP;14,5;53;49;4;53;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Veículos Elétricos;T256;CTeSP;14,2;36;36;0;36;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Climatização e Energia;T294;CTeSP;16;17;16;1;16;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Qualidade Ambiental e Alimentar;T422;CTeSP;;15;8;7;11;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Redes Elétricas Inteligentes e Domótica;T428;CTeSP;;19;19;0;16;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Marketing;6309;Mestrado 2.º ciclo;14;23;8;15;19;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças;6395;Mestrado 2.º ciclo;14,4;54;18;36;40;14
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Segurança e Higiene no Trabalho;6954;Mestrado 2.º ciclo;16,2;45;24;21;43;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura 1.º ciclo;13,5;185;47;138;178;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;13,8;220;51;169;199;21
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Marketing;9205;Licenciatura 1.º ciclo;13,5;198;71;127;189;9
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Sistemas de Informação;9300;Mestrado 2.º ciclo;15,4;33;18;15;28;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Ciências Empresariais;9402;Mestrado 2.º ciclo;15,2;76;38;38;69;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura 1.º ciclo;13,2;301;110;191;281;20
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças (regime nocturno);9628;Licenciatura 1.º ciclo;13,3;151;57;94;143;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística;9629;Licenciatura 1.º ciclo;13,3;199;103;96;189;10
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Sistemas de Informação;9630;Licenciatura 1.º ciclo;13,8;178;129;49;168;10
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística (regime pós-laboral);9993;Licenciatura 1.º ciclo;13,5;163;101;62;160;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão Estratégica de Recursos Humanos;M332;Mestrado 2.º ciclo;14,9;44;12;32;37;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão e Administração de Escolas;M980;Mestrado 2.º ciclo;16;28;6;22;26;2
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Turismo;T125;CTeSP;;27;8;19;27;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Apoio à Gestão de Organizações Sociais;T234;CTeSP;14,6;51;3;48;47;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Logística;T325;CTeSP;14,3;95;48;47;90;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Assessoria de Gestão;T402;CTeSP;;25;10;15;24;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Biotecnologia;9016;Licenciatura 1.º ciclo;14,2;172;71;101;165;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil;9089;Licenciatura 1.º ciclo;12,2;43;35;8;30;13
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil (regime nocturno);9090;Licenciatura 1.º ciclo;13,2;55;45;10;47;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil;9569;Mestrado 2.º ciclo;15,4;32;29;3;24;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Bioinformática;9687;Licenciatura 1.º ciclo;;42;30;12;42;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Tecnologias do Petróleo;L100;Licenciatura 1.º ciclo;12,8;58;36;22;15;43
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Conservação e Reabilitação do Edificado;M704;Mestrado 2.º ciclo;16;2;2;0;2;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Biológica e Química;M877;Mestrado 2.º ciclo;17;34;15;19;28;6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Reabilitação Energética e Conservação de Edifícios;T065;CTeSP;13,3;13;10;3;9;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Tecnologias de Laboratório Químico e Biológico;T190;CTeSP;15,4;73;19;54;70;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem;6734;Mestrado 2.º ciclo;17;232;45;187;227;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Fisioterapia;6932;Mestrado 2.º ciclo;15,7;39;16;23;35;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;15,7;206;25;181;199;7
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Fisioterapia;9504;Licenciatura 1.º ciclo;15,4;207;59;148;199;8
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Terapia da Fala;9890;Licenciatura 1.º ciclo;15,4;78;5;73;74;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Acupuntura;L160;Licenciatura 1.º ciclo;;36;4;32;35;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem Perioperatória;M637;Mestrado 2.º ciclo;;14;2;12;14;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Zootecnia;6785;Mestrado 2.º ciclo;16;3;2;1;3;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Agricultura Biológica;6799;Mestrado 2.º ciclo;15,9;11;3;8;10;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Agronomia;9003;Licenciatura 1.º ciclo;13,9;84;67;17;80;4
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Biotecnologia;9016;Licenciatura 1.º ciclo;13,7;47;22;25;46;1
